t_wall_s,step,obs_id,x_m,y_m,vx_mps,vy_mps,speed_mps,course_deg,radius_m
55.012,506,2,585.060,393.720,0.100,6.200,6.201,89.076,16.000
55.012,506,3,494.940,626.520,-0.100,-5.800,5.801,269.012,16.000
55.121,507,0,374.060,205.070,5.800,0.100,5.801,0.988,16.000
55.121,507,1,727.060,264.930,-4.200,-0.100,4.201,181.364,14.000
55.121,507,2,585.070,394.340,0.100,6.200,6.201,89.076,16.000
55.121,507,3,494.930,625.940,-0.100,-5.800,5.801,269.012,16.000
55.230,508,0,374.640,205.080,5.800,0.100,5.801,0.988,16.000
55.230,508,1,726.640,264.920,-4.200,-0.100,4.201,181.364,14.000
55.230,508,2,585.080,394.960,0.100,6.200,6.201,89.076,16.000
55.230,508,3,494.920,625.360,-0.100,-5.800,5.801,269.012,16.000
55.339,509,0,375.220,205.090,5.800,0.100,5.801,0.988,16.000
55.339,509,1,726.220,264.910,-4.200,-0.100,4.201,181.364,14.000
55.339,509,2,585.090,395.580,0.100,6.200,6.201,89.076,16.000
55.339,509,3,494.910,624.780,-0.100,-5.800,5.801,269.012,16.000
55.449,510,0,375.800,205.100,5.800,0.100,5.801,0.988,16.000
55.449,510,1,725.800,264.900,-4.200,-0.100,4.201,181.364,14.000
55.449,510,2,585.100,396.200,0.100,6.200,6.201,89.076,16.000
55.449,510,3,494.900,624.200,-0.100,-5.800,5.801,269.012,16.000
55.557,511,0,376.380,205.110,5.800,0.100,5.801,0.988,16.000
55.557,511,1,725.380,264.890,-4.200,-0.100,4.201,181.364,14.000
55.557,511,2,585.110,396.820,0.100,6.200,6.201,89.076,16.000
55.557,511,3,494.890,623.620,-0.100,-5.800,5.801,269.012,16.000
55.666,512,0,376.960,205.120,5.800,0.100,5.801,0.988,16.000
55.666,512,1,724.960,264.880,-4.200,-0.100,4.201,181.364,14.000
55.666,512,2,585.120,397.440,0.100,6.200,6.201,89.076,16.000
55.666,512,3,494.880,623.040,-0.100,-5.800,5.801,269.012,16.000
55.774,513,0,377.540,205.130,5.800,0.100,5.801,0.988,16.000
55.774,513,1,724.540,264.870,-4.200,-0.100,4.201,181.364,14.000
55.774,513,2,585.130,398.060,0.100,6.200,6.201,89.076,16.000
55.774,513,3,494.870,622.460,-0.100,-5.800,5.801,269.012,16.000
55.884,514,0,378.120,205.140,5.800,0.100,5.801,0.988,16.000
55.884,514,1,724.120,264.860,-4.200,-0.100,4.201,181.364,14.000
55.884,514,2,585.140,398.680,0.100,6.200,6.201,89.076,16.000
55.884,514,3,494.860,621.880,-0.100,-5.800,5.801,269.012,16.000
55.994,515,0,378.700,205.150,5.800,0.100,5.801,0.988,16.000
55.994,515,1,723.700,264.850,-4.200,-0.100,4.201,181.364,14.000
55.994,515,2,585.150,399.300,0.100,6.200,6.201,89.076,16.000
55.994,515,3,494.850,621.300,-0.100,-5.800,5.801,269.012,16.000
56.102,516,0,379.280,205.160,5.800,0.100,5.801,0.988,16.000
56.102,516,1,723.280,264.840,-4.200,-0.100,4.201,181.364,14.000
56.102,516,2,585.160,399.920,0.100,6.200,6.201,89.076,16.000
56.102,516,3,494.840,620.720,-0.100,-5.800,5.801,269.012,16.000
56.211,517,0,379.860,205.170,5.800,0.100,5.801,0.988,16.000
56.211,517,1,722.860,264.830,-4.200,-0.100,4.201,181.364,14.000
56.211,517,2,585.170,400.540,0.100,6.200,6.201,89.076,16.000
56.211,517,3,494.830,620.140,-0.100,-5.800,5.801,269.012,16.000
56.321,518,0,380.440,205.180,5.800,0.100,5.801,0.988,16.000
56.321,518,1,722.440,264.820,-4.200,-0.100,4.201,181.364,14.000
56.321,518,2,585.180,401.160,0.100,6.200,6.201,89.076,16.000
56.321,518,3,494.820,619.560,-0.100,-5.800,5.801,269.012,16.000
56.429,519,0,381.020,205.190,5.800,0.100,5.801,0.988,16.000
56.429,519,1,722.020,264.810,-4.200,-0.100,4.201,181.364,14.000
56.429,519,2,585.190,401.780,0.100,6.200,6.201,89.076,16.000
56.429,519,3,494.810,618.980,-0.100,-5.800,5.801,269.012,16.000
56.538,520,0,381.600,205.200,5.800,0.100,5.801,0.988,16.000
56.538,520,1,721.600,264.800,-4.200,-0.100,4.201,181.364,14.000
56.538,520,2,585.200,402.400,0.100,6.200,6.201,89.076,16.000
56.538,520,3,494.800,618.400,-0.100,-5.800,5.801,269.012,16.000
56.647,521,0,382.180,205.210,5.800,0.100,5.801,0.988,16.000
56.647,521,1,721.180,264.790,-4.200,-0.100,4.201,181.364,14.000
56.647,521,2,585.210,403.020,0.100,6.200,6.201,89.076,16.000
56.647,521,3,494.790,617.820,-0.100,-5.800,5.801,269.012,16.000
56.756,522,0,382.760,205.220,5.800,0.100,5.801,0.988,16.000
56.756,522,1,720.760,264.780,-4.200,-0.100,4.201,181.364,14.000
56.756,522,2,585.220,403.640,0.100,6.200,6.201,89.076,16.000
56.756,522,3,494.780,617.240,-0.100,-5.800,5.801,269.012,16.000
56.866,523,0,383.340,205.230,5.800,0.100,5.801,0.988,16.000
56.866,523,1,720.340,264.770,-4.200,-0.100,4.201,181.364,14.000
56.866,523,2,585.230,404.260,0.100,6.200,6.201,89.076,16.000
56.866,523,3,494.770,616.660,-0.100,-5.800,5.801,269.012,16.000
56.976,524,0,383.920,205.240,5.800,0.100,5.801,0.988,16.000
56.976,524,1,719.920,264.760,-4.200,-0.100,4.201,181.364,14.000
56.976,524,2,585.240,404.880,0.100,6.200,6.201,89.076,16.000
56.976,524,3,494.760,616.080,-0.100,-5.800,5.801,269.012,16.000
57.083,525,0,384.500,205.250,5.800,0.100,5.801,0.988,16.000
57.083,525,1,719.500,264.750,-4.200,-0.100,4.201,181.364,14.000
57.083,525,2,585.250,405.500,0.100,6.200,6.201,89.076,16.000
57.083,525,3,494.750,615.500,-0.100,-5.800,5.801,269.012,16.000
57.192,526,0,385.080,205.260,5.800,0.100,5.801,0.988,16.000
57.192,526,1,719.080,264.740,-4.200,-0.100,4.201,181.364,14.000
57.192,526,2,585.260,406.120,0.100,6.200,6.201,89.076,16.000
57.192,526,3,494.740,614.920,-0.100,-5.800,5.801,269.012,16.000
57.302,527,0,385.660,205.270,5.800,0.100,5.801,0.988,16.000
57.302,527,1,718.660,264.730,-4.200,-0.100,4.201,181.364,14.000
57.302,527,2,585.270,406.740,0.100,6.200,6.201,89.076,16.000
57.302,527,3,494.730,614.340,-0.100,-5.800,5.801,269.012,16.000
57.412,528,0,386.240,205.280,5.800,0.100,5.801,0.988,16.000
57.412,528,1,718.240,264.720,-4.200,-0.100,4.201,181.364,14.000
57.412,528,2,585.280,407.360,0.100,6.200,6.201,89.076,16.000
57.412,528,3,494.720,613.760,-0.100,-5.800,5.801,269.012,16.000
57.520,529,0,386.820,205.290,5.800,0.100,5.801,0.988,16.000
57.520,529,1,717.820,264.710,-4.200,-0.100,4.201,181.364,14.000
57.520,529,2,585.290,407.980,0.100,6.200,6.201,89.076,16.000
57.520,529,3,494.710,613.180,-0.100,-5.800,5.801,269.012,16.000
57.631,530,0,387.400,205.300,5.800,0.100,5.801,0.988,16.000
57.631,530,1,717.400,264.700,-4.200,-0.100,4.201,181.364,14.000
57.631,530,2,585.300,408.600,0.100,6.200,6.201,89.076,16.000
57.631,530,3,494.700,612.600,-0.100,-5.800,5.801,269.012,16.000
57.741,531,0,387.980,205.310,5.800,0.100,5.801,0.988,16.000
57.741,531,1,716.980,264.690,-4.200,-0.100,4.201,181.364,14.000
57.741,531,2,585.310,409.220,0.100,6.200,6.201,89.076,16.000
57.741,531,3,494.690,612.020,-0.100,-5.800,5.801,269.012,16.000
57.851,532,0,388.560,205.320,5.800,0.100,5.801,0.988,16.000
57.851,532,1,716.560,264.680,-4.200,-0.100,4.201,181.364,14.000
57.851,532,2,585.320,409.840,0.100,6.200,6.201,89.076,16.000
57.851,532,3,494.680,611.440,-0.100,-5.800,5.801,269.012,16.000
57.961,533,0,389.140,205.330,5.800,0.100,5.801,0.988,16.000
57.961,533,1,716.140,264.670,-4.200,-0.100,4.201,181.364,14.000
57.961,533,2,585.330,410.460,0.100,6.200,6.201,89.076,16.000
57.961,533,3,494.670,610.860,-0.100,-5.800,5.801,269.012,16.000
58.070,534,0,389.720,205.340,5.800,0.100,5.801,0.988,16.000
58.070,534,1,715.720,264.660,-4.200,-0.100,4.201,181.364,14.000
58.070,534,2,585.340,411.080,0.100,6.200,6.201,89.076,16.000
58.070,534,3,494.660,610.280,-0.100,-5.800,5.801,269.012,16.000
58.179,535,0,390.300,205.350,5.800,0.100,5.801,0.988,16.000
58.179,535,1,715.300,264.650,-4.200,-0.100,4.201,181.364,14.000
58.179,535,2,585.350,411.700,0.100,6.200,6.201,89.076,16.000
58.179,535,3,494.650,609.700,-0.100,-5.800,5.801,269.012,16.000
58.287,536,0,390.880,205.360,5.800,0.100,5.801,0.988,16.000
58.287,536,1,714.880,264.640,-4.200,-0.100,4.201,181.364,14.000
58.287,536,2,585.360,412.320,0.100,6.200,6.201,89.076,16.000
58.287,536,3,494.640,609.120,-0.100,-5.800,5.801,269.012,16.000
58.396,537,0,391.460,205.370,5.800,0.100,5.801,0.988,16.000
58.396,537,1,714.460,264.630,-4.200,-0.100,4.201,181.364,14.000
58.396,537,2,585.370,412.940,0.100,6.200,6.201,89.076,16.000
58.396,537,3,494.630,608.540,-0.100,-5.800,5.801,269.012,16.000
58.504,538,0,392.040,205.380,5.800,0.100,5.801,0.988,16.000
58.504,538,1,714.040,264.620,-4.200,-0.100,4.201,181.364,14.000
58.504,538,2,585.380,413.560,0.100,6.200,6.201,89.076,16.000
58.504,538,3,494.620,607.960,-0.100,-5.800,5.801,269.012,16.000
58.612,539,0,392.620,205.390,5.800,0.100,5.801,0.988,16.000
58.612,539,1,713.620,264.610,-4.200,-0.100,4.201,181.364,14.000
58.612,539,2,585.390,414.180,0.100,6.200,6.201,89.076,16.000
58.612,539,3,494.610,607.380,-0.100,-5.800,5.801,269.012,16.000
58.720,540,0,393.200,205.400,5.800,0.100,5.801,0.988,16.000
58.720,540,1,713.200,264.600,-4.200,-0.100,4.201,181.364,14.000
58.720,540,2,585.400,414.800,0.100,6.200,6.201,89.076,16.000
58.720,540,3,494.600,606.800,-0.100,-5.800,5.801,269.012,16.000
58.829,541,0,393.780,205.410,5.800,0.100,5.801,0.988,16.000
58.829,541,1,712.780,264.590,-4.200,-0.100,4.201,181.364,14.000
58.829,541,2,585.410,415.420,0.100,6.200,6.201,89.076,16.000
58.829,541,3,494.590,606.220,-0.100,-5.800,5.801,269.012,16.000
58.937,542,0,394.360,205.420,5.800,0.100,5.801,0.988,16.000
58.937,542,1,712.360,264.580,-4.200,-0.100,4.201,181.364,14.000
58.937,542,2,585.420,416.040,0.100,6.200,6.201,89.076,16.000
58.937,542,3,494.580,605.640,-0.100,-5.800,5.801,269.012,16.000
59.047,543,0,394.940,205.430,5.800,0.100,5.801,0.988,16.000
59.047,543,1,711.940,264.570,-4.200,-0.100,4.201,181.364,14.000
59.047,543,2,585.430,416.660,0.100,6.200,6.201,89.076,16.000
59.047,543,3,494.570,605.060,-0.100,-5.800,5.801,269.012,16.000
59.158,544,0,395.520,205.440,5.800,0.100,5.801,0.988,16.000
59.158,544,1,711.520,264.560,-4.200,-0.100,4.201,181.364,14.000
59.158,544,2,585.440,417.280,0.100,6.200,6.201,89.076,16.000
59.158,544,3,494.560,604.480,-0.100,-5.800,5.801,269.012,16.000
59.265,545,0,396.100,205.450,5.800,0.100,5.801,0.988,16.000
59.265,545,1,711.100,264.550,-4.200,-0.100,4.201,181.364,14.000
59.265,545,2,585.450,417.900,0.100,6.200,6.201,89.076,16.000
59.265,545,3,494.550,603.900,-0.100,-5.800,5.801,269.012,16.000
59.376,546,0,396.680,205.460,5.800,0.100,5.801,0.988,16.000
59.376,546,1,710.680,264.540,-4.200,-0.100,4.201,181.364,14.000
59.376,546,2,585.460,418.520,0.100,6.200,6.201,89.076,16.000
59.376,546,3,494.540,603.320,-0.100,-5.800,5.801,269.012,16.000
59.485,547,0,397.260,205.470,5.800,0.100,5.801,0.988,16.000
59.485,547,1,710.260,264.530,-4.200,-0.100,4.201,181.364,14.000
59.485,547,2,585.470,419.140,0.100,6.200,6.201,89.076,16.000
59.485,547,3,494.530,602.740,-0.100,-5.800,5.801,269.012,16.000
59.594,548,0,397.840,205.480,5.800,0.100,5.801,0.988,16.000
59.594,548,1,709.840,264.520,-4.200,-0.100,4.201,181.364,14.000
59.594,548,2,585.480,419.760,0.100,6.200,6.201,89.076,16.000
59.594,548,3,494.520,602.160,-0.100,-5.800,5.801,269.012,16.000
59.703,549,0,398.420,205.490,5.800,0.100,5.801,0.988,16.000
59.703,549,1,709.420,264.510,-4.200,-0.100,4.201,181.364,14.000
59.703,549,2,585.490,420.380,0.100,6.200,6.201,89.076,16.000
59.703,549,3,494.510,601.580,-0.100,-5.800,5.801,269.012,16.000
59.813,550,0,399.000,205.500,5.800,0.100,5.801,0.988,16.000
59.813,550,1,709.000,264.500,-4.200,-0.100,4.201,181.364,14.000
59.813,550,2,585.500,421.000,0.100,6.200,6.201,89.076,16.000
59.813,550,3,494.500,601.000,-0.100,-5.800,5.801,269.012,16.000
59.921,551,0,399.580,205.510,5.800,0.100,5.801,0.988,16.000
59.921,551,1,708.580,264.490,-4.200,-0.100,4.201,181.364,14.000
59.921,551,2,585.510,421.620,0.100,6.200,6.201,89.076,16.000
59.921,551,3,494.490,600.420,-0.100,-5.800,5.801,269.012,16.000
60.032,552,0,400.160,205.520,5.800,0.100,5.801,0.988,16.000
60.032,552,1,708.160,264.480,-4.200,-0.100,4.201,181.364,14.000
60.032,552,2,585.520,422.240,0.100,6.200,6.201,89.076,16.000
60.032,552,3,494.480,599.840,-0.100,-5.800,5.801,269.012,16.000
60.141,553,0,400.740,205.530,5.800,0.100,5.801,0.988,16.000
60.141,553,1,707.740,264.470,-4.200,-0.100,4.201,181.364,14.000
60.141,553,2,585.530,422.860,0.100,6.200,6.201,89.076,16.000
60.141,553,3,494.470,599.260,-0.100,-5.800,5.801,269.012,16.000
60.249,554,0,401.320,205.540,5.800,0.100,5.801,0.988,16.000
60.249,554,1,707.320,264.460,-4.200,-0.100,4.201,181.364,14.000
60.249,554,2,585.540,423.480,0.100,6.200,6.201,89.076,16.000
60.249,554,3,494.460,598.680,-0.100,-5.800,5.801,269.012,16.000
60.357,555,0,401.900,205.550,5.800,0.100,5.801,0.988,16.000
60.357,555,1,706.900,264.450,-4.200,-0.100,4.201,181.364,14.000
60.357,555,2,585.550,424.100,0.100,6.200,6.201,89.076,16.000
60.357,555,3,494.450,598.100,-0.100,-5.800,5.801,269.012,16.000
60.466,556,0,402.480,205.560,5.800,0.100,5.801,0.988,16.000
60.466,556,1,706.480,264.440,-4.200,-0.100,4.201,181.364,14.000
60.466,556,2,585.560,424.720,0.100,6.200,6.201,89.076,16.000
60.466,556,3,494.440,597.520,-0.100,-5.800,5.801,269.012,16.000
60.575,557,0,403.060,205.570,5.800,0.100,5.801,0.988,16.000
60.575,557,1,706.060,264.430,-4.200,-0.100,4.201,181.364,14.000
60.575,557,2,585.570,425.340,0.100,6.200,6.201,89.076,16.000
60.575,557,3,494.430,596.940,-0.100,-5.800,5.801,269.012,16.000
60.683,558,0,403.640,205.580,5.800,0.100,5.801,0.988,16.000
60.683,558,1,705.640,264.420,-4.200,-0.100,4.201,181.364,14.000
60.683,558,2,585.580,425.960,0.100,6.200,6.201,89.076,16.000
60.683,558,3,494.420,596.360,-0.100,-5.800,5.801,269.012,16.000
60.790,559,0,404.220,205.590,5.800,0.100,5.801,0.988,16.000
60.790,559,1,705.220,264.410,-4.200,-0.100,4.201,181.364,14.000
60.790,559,2,585.590,426.580,0.100,6.200,6.201,89.076,16.000
60.790,559,3,494.410,595.780,-0.100,-5.800,5.801,269.012,16.000
60.899,560,0,404.800,205.600,5.800,0.100,5.801,0.988,16.000
60.899,560,1,704.800,264.400,-4.200,-0.100,4.201,181.364,14.000
60.899,560,2,585.600,427.200,0.100,6.200,6.201,89.076,16.000
60.899,560,3,494.400,595.200,-0.100,-5.800,5.801,269.012,16.000
61.008,561,0,405.380,205.610,5.800,0.100,5.801,0.988,16.000
61.008,561,1,704.380,264.390,-4.200,-0.100,4.201,181.364,14.000
61.008,561,2,585.610,427.820,0.100,6.200,6.201,89.076,16.000
61.008,561,3,494.390,594.620,-0.100,-5.800,5.801,269.012,16.000
61.117,562,0,405.960,205.620,5.800,0.100,5.801,0.988,16.000
61.117,562,1,703.960,264.380,-4.200,-0.100,4.201,181.364,14.000
61.117,562,2,585.620,428.440,0.100,6.200,6.201,89.076,16.000
61.117,562,3,494.380,594.040,-0.100,-5.800,5.801,269.012,16.000
61.226,563,0,406.540,205.630,5.800,0.100,5.801,0.988,16.000
61.226,563,1,703.540,264.370,-4.200,-0.100,4.201,181.364,14.000
61.226,563,2,585.630,429.060,0.100,6.200,6.201,89.076,16.000
61.226,563,3,494.370,593.460,-0.100,-5.800,5.801,269.012,16.000
61.335,564,0,407.120,205.640,5.800,0.100,5.801,0.988,16.000
61.335,564,1,703.120,264.360,-4.200,-0.100,4.201,181.364,14.000
61.335,564,2,585.640,429.680,0.100,6.200,6.201,89.076,16.000
61.335,564,3,494.360,592.880,-0.100,-5.800,5.801,269.012,16.000
61.445,565,0,407.700,205.650,5.800,0.100,5.801,0.988,16.000
61.445,565,1,702.700,264.350,-4.200,-0.100,4.201,181.364,14.000
61.445,565,2,585.650,430.300,0.100,6.200,6.201,89.076,16.000
61.445,565,3,494.350,592.300,-0.100,-5.800,5.801,269.012,16.000
61.554,566,0,408.280,205.660,5.800,0.100,5.801,0.988,16.000
61.554,566,1,702.280,264.340,-4.200,-0.100,4.201,181.364,14.000
61.554,566,2,585.660,430.920,0.100,6.200,6.201,89.076,16.000
61.554,566,3,494.340,591.720,-0.100,-5.800,5.801,269.012,16.000
61.662,567,0,408.860,205.670,5.800,0.100,5.801,0.988,16.000
61.662,567,1,701.860,264.330,-4.200,-0.100,4.201,181.364,14.000
61.662,567,2,585.670,431.540,0.100,6.200,6.201,89.076,16.000
61.662,567,3,494.330,591.140,-0.100,-5.800,5.801,269.012,16.000
61.772,568,0,409.440,205.680,5.800,0.100,5.801,0.988,16.000
61.772,568,1,701.440,264.320,-4.200,-0.100,4.201,181.364,14.000
61.772,568,2,585.680,432.160,0.100,6.200,6.201,89.076,16.000
61.772,568,3,494.320,590.560,-0.100,-5.800,5.801,269.012,16.000
61.881,569,0,410.020,205.690,5.800,0.100,5.801,0.988,16.000
61.881,569,1,701.020,264.310,-4.200,-0.100,4.201,181.364,14.000
61.881,569,2,585.690,432.780,0.100,6.200,6.201,89.076,16.000
61.881,569,3,494.310,589.980,-0.100,-5.800,5.801,269.012,16.000
61.990,570,0,410.600,205.700,5.800,0.100,5.801,0.988,16.000
61.990,570,1,700.600,264.300,-4.200,-0.100,4.201,181.364,14.000
61.990,570,2,585.700,433.400,0.100,6.200,6.201,89.076,16.000
61.990,570,3,494.300,589.400,-0.100,-5.800,5.801,269.012,16.000
62.099,571,0,411.180,205.710,5.800,0.100,5.801,0.988,16.000
62.099,571,1,700.180,264.290,-4.200,-0.100,4.201,181.364,14.000
62.099,571,2,585.710,434.020,0.100,6.200,6.201,89.076,16.000
62.099,571,3,494.290,588.820,-0.100,-5.800,5.801,269.012,16.000
62.209,572,0,411.760,205.720,5.800,0.100,5.801,0.988,16.000
62.209,572,1,699.760,264.280,-4.200,-0.100,4.201,181.364,14.000
62.209,572,2,585.720,434.640,0.100,6.200,6.201,89.076,16.000
62.209,572,3,494.280,588.240,-0.100,-5.800,5.801,269.012,16.000
62.319,573,0,412.340,205.730,5.800,0.100,5.801,0.988,16.000
62.319,573,1,699.340,264.270,-4.200,-0.100,4.201,181.364,14.000
62.319,573,2,585.730,435.260,0.100,6.200,6.201,89.076,16.000
62.319,573,3,494.270,587.660,-0.100,-5.800,5.801,269.012,16.000
62.426,574,0,412.920,205.740,5.800,0.100,5.801,0.988,16.000
62.426,574,1,698.920,264.260,-4.200,-0.100,4.201,181.364,14.000
62.426,574,2,585.740,435.880,0.100,6.200,6.201,89.076,16.000
62.426,574,3,494.260,587.080,-0.100,-5.800,5.801,269.012,16.000
62.535,575,0,413.500,205.750,5.800,0.100,5.801,0.988,16.000
62.535,575,1,698.500,264.250,-4.200,-0.100,4.201,181.364,14.000
62.535,575,2,585.750,436.500,0.100,6.200,6.201,89.076,16.000
62.535,575,3,494.250,586.500,-0.100,-5.800,5.801,269.012,16.000
62.644,576,0,414.080,205.760,5.800,0.100,5.801,0.988,16.000
62.644,576,1,698.080,264.240,-4.200,-0.100,4.201,181.364,14.000
62.644,576,2,585.760,437.120,0.100,6.200,6.201,89.076,16.000
62.644,576,3,494.240,585.920,-0.100,-5.800,5.801,269.012,16.000
62.751,577,0,414.660,205.770,5.800,0.100,5.801,0.988,16.000
62.751,577,1,697.660,264.230,-4.200,-0.100,4.201,181.364,14.000
62.751,577,2,585.770,437.740,0.100,6.200,6.201,89.076,16.000
62.751,577,3,494.230,585.340,-0.100,-5.800,5.801,269.012,16.000
62.861,578,0,415.240,205.780,5.800,0.100,5.801,0.988,16.000
62.861,578,1,697.240,264.220,-4.200,-0.100,4.201,181.364,14.000
62.861,578,2,585.780,438.360,0.100,6.200,6.201,89.076,16.000
62.861,578,3,494.220,584.760,-0.100,-5.800,5.801,269.012,16.000
62.970,579,0,415.820,205.790,5.800,0.100,5.801,0.988,16.000
62.970,579,1,696.820,264.210,-4.200,-0.100,4.201,181.364,14.000
62.970,579,2,585.790,438.980,0.100,6.200,6.201,89.076,16.000
62.970,579,3,494.210,584.180,-0.100,-5.800,5.801,269.012,16.000
63.078,580,0,416.400,205.800,5.800,0.100,5.801,0.988,16.000
63.078,580,1,696.400,264.200,-4.200,-0.100,4.201,181.364,14.000
63.078,580,2,585.800,439.600,0.100,6.200,6.201,89.076,16.000
63.078,580,3,494.200,583.600,-0.100,-5.800,5.801,269.012,16.000
63.186,581,0,416.980,205.810,5.800,0.100,5.801,0.988,16.000
63.186,581,1,695.980,264.190,-4.200,-0.100,4.201,181.364,14.000
63.186,581,2,585.810,440.220,0.100,6.200,6.201,89.076,16.000
63.186,581,3,494.190,583.020,-0.100,-5.800,5.801,269.012,16.000
63.294,582,0,417.560,205.820,5.800,0.100,5.801,0.988,16.000
63.294,582,1,695.560,264.180,-4.200,-0.100,4.201,181.364,14.000
63.294,582,2,585.820,440.840,0.100,6.200,6.201,89.076,16.000
63.294,582,3,494.180,582.440,-0.100,-5.800,5.801,269.012,16.000
63.402,583,0,418.140,205.830,5.800,0.100,5.801,0.988,16.000
63.402,583,1,695.140,264.170,-4.200,-0.100,4.201,181.364,14.000
63.402,583,2,585.830,441.460,0.100,6.200,6.201,89.076,16.000
63.402,583,3,494.170,581.860,-0.100,-5.800,5.801,269.012,16.000
63.512,584,0,418.720,205.840,5.800,0.100,5.801,0.988,16.000
63.512,584,1,694.720,264.160,-4.200,-0.100,4.201,181.364,14.000
63.512,584,2,585.840,442.080,0.100,6.200,6.201,89.076,16.000
63.512,584,3,494.160,581.280,-0.100,-5.800,5.801,269.012,16.000
63.620,585,0,419.300,205.850,5.800,0.100,5.801,0.988,16.000
63.620,585,1,694.300,264.150,-4.200,-0.100,4.201,181.364,14.000
63.620,585,2,585.850,442.700,0.100,6.200,6.201,89.076,16.000
63.620,585,3,494.150,580.700,-0.100,-5.800,5.801,269.012,16.000
63.728,586,0,419.880,205.860,5.800,0.100,5.801,0.988,16.000
63.728,586,1,693.880,264.140,-4.200,-0.100,4.201,181.364,14.000
63.728,586,2,585.860,443.320,0.100,6.200,6.201,89.076,16.000
63.728,586,3,494.140,580.120,-0.100,-5.800,5.801,269.012,16.000
63.837,587,0,420.460,205.870,5.800,0.100,5.801,0.988,16.000
63.837,587,1,693.460,264.130,-4.200,-0.100,4.201,181.364,14.000
63.837,587,2,585.870,443.940,0.100,6.200,6.201,89.076,16.000
63.837,587,3,494.130,579.540,-0.100,-5.800,5.801,269.012,16.000
63.946,588,0,421.040,205.880,5.800,0.100,5.801,0.988,16.000
63.946,588,1,693.040,264.120,-4.200,-0.100,4.201,181.364,14.000
63.946,588,2,585.880,444.560,0.100,6.200,6.201,89.076,16.000
63.946,588,3,494.120,578.960,-0.100,-5.800,5.801,269.012,16.000
64.055,589,0,421.620,205.890,5.800,0.100,5.801,0.988,16.000
64.055,589,1,692.620,264.110,-4.200,-0.100,4.201,181.364,14.000
64.055,589,2,585.890,445.180,0.100,6.200,6.201,89.076,16.000
64.055,589,3,494.110,578.380,-0.100,-5.800,5.801,269.012,16.000
64.165,590,0,422.200,205.900,5.800,0.100,5.801,0.988,16.000
64.165,590,1,692.200,264.100,-4.200,-0.100,4.201,181.364,14.000
64.165,590,2,585.900,445.800,0.100,6.200,6.201,89.076,16.000
64.165,590,3,494.100,577.800,-0.100,-5.800,5.801,269.012,16.000
64.275,591,0,422.780,205.910,5.800,0.100,5.801,0.988,16.000
64.275,591,1,691.780,264.090,-4.200,-0.100,4.201,181.364,14.000
64.275,591,2,585.910,446.420,0.100,6.200,6.201,89.076,16.000
64.275,591,3,494.090,577.220,-0.100,-5.800,5.801,269.012,16.000
64.383,592,0,423.360,205.920,5.800,0.100,5.801,0.988,16.000
64.383,592,1,691.360,264.080,-4.200,-0.100,4.201,181.364,14.000
64.383,592,2,585.920,447.040,0.100,6.200,6.201,89.076,16.000
64.383,592,3,494.080,576.640,-0.100,-5.800,5.801,269.012,16.000
