t_wall_s,step,x_m,y_m,yaw_deg,v_mps,w_radps,v_cmd_mps,w_cmd_radps,goal_dist_m,min_clearance_m,collided
92.523,1815,514.182,529.120,45.923,8.900,0.000,8.900,0.000,605.869,86.313,0
92.574,1816,514.492,529.440,45.923,8.900,0.000,8.900,0.000,605.424,86.148,0
92.629,1817,514.801,529.760,45.923,8.900,0.000,8.900,0.000,604.979,85.984,0
92.681,1818,515.111,530.080,45.923,8.900,0.000,8.900,0.000,604.534,85.821,0
92.729,1819,515.420,530.399,45.923,8.900,0.000,8.900,0.000,604.090,85.659,0
92.781,1820,515.730,530.719,45.923,8.900,0.000,8.900,0.000,603.645,85.497,0
92.833,1821,516.039,531.039,45.923,8.900,0.000,8.900,0.000,603.200,85.335,0
92.884,1822,516.349,531.358,45.923,8.900,0.000,8.900,0.000,602.755,85.175,0
92.936,1823,516.659,531.678,45.923,8.900,0.000,8.900,0.000,602.311,85.015,0
92.986,1824,516.968,531.998,45.923,8.900,0.000,8.900,0.000,601.866,84.855,0
93.038,1825,517.278,532.317,45.923,8.900,0.000,8.900,0.000,601.421,84.696,0
93.088,1826,517.588,532.637,45.827,8.900,-0.033,8.900,-0.033,600.976,84.933,0
93.139,1827,517.898,532.956,45.827,8.900,0.000,8.900,0.000,600.532,84.392,0
93.188,1828,518.208,533.275,45.827,8.900,0.000,8.900,0.000,600.087,84.235,0
93.239,1829,518.518,533.594,45.827,8.900,0.000,8.900,0.000,599.642,84.079,0
93.290,1830,518.828,533.913,45.827,8.900,0.000,8.900,0.000,599.197,83.924,0
93.341,1831,519.138,534.232,45.827,8.900,0.000,8.900,0.000,598.753,83.769,0
93.392,1832,519.448,534.552,45.827,8.900,0.000,8.900,0.000,598.308,83.615,0
93.443,1833,519.758,534.871,45.827,8.900,0.000,8.900,0.000,597.863,83.461,0
93.492,1834,520.068,535.190,45.827,8.900,0.000,8.900,0.000,597.418,83.308,0
93.542,1835,520.379,535.509,45.827,8.900,0.000,8.900,0.000,596.973,83.156,0
93.592,1836,520.689,535.828,45.827,8.900,0.000,8.900,0.000,596.529,83.005,0
93.644,1837,520.999,536.147,45.827,8.900,0.000,8.900,0.000,596.084,82.854,0
93.695,1838,521.309,536.467,45.827,8.900,0.000,8.900,0.000,595.639,82.704,0
93.748,1839,521.619,536.786,45.827,8.900,0.000,8.900,0.000,595.194,82.554,0
93.801,1840,521.929,537.105,45.827,8.900,0.000,8.900,0.000,594.750,82.405,0
93.848,1841,522.239,537.424,45.827,8.900,0.000,8.900,0.000,594.305,82.257,0
93.902,1842,522.549,537.743,45.827,8.900,0.000,8.900,0.000,593.860,82.109,0
93.952,1843,522.859,538.063,45.827,8.900,0.000,8.900,0.000,593.415,81.962,0
94.003,1844,523.169,538.382,45.827,8.900,0.000,8.900,0.000,592.971,81.816,0
94.054,1845,523.479,538.701,45.827,8.900,0.000,8.900,0.000,592.526,81.671,0
94.104,1846,523.789,539.020,45.827,8.900,0.000,8.900,0.000,592.081,81.526,0
94.155,1847,524.100,539.339,45.827,8.900,0.000,8.900,0.000,591.636,81.382,0
94.206,1848,524.410,539.658,45.827,8.900,0.000,8.900,0.000,591.192,81.238,0
94.256,1849,524.720,539.978,45.827,8.900,0.000,8.900,0.000,590.747,81.095,0
94.308,1850,525.030,540.297,45.827,8.900,0.000,8.900,0.000,590.302,80.953,0
94.359,1851,525.340,540.616,45.827,8.900,0.000,8.900,0.000,589.857,80.812,0
94.409,1852,525.650,540.935,45.827,8.900,0.000,8.900,0.000,589.412,80.671,0
94.460,1853,525.960,541.254,45.827,8.900,0.000,8.900,0.000,588.968,80.531,0
94.509,1854,526.270,541.573,45.827,8.900,0.000,8.900,0.000,588.523,80.392,0
94.562,1855,526.580,541.893,45.827,8.900,0.000,8.900,0.000,588.078,80.253,0
94.613,1856,526.890,542.212,45.827,8.900,0.000,8.900,0.000,587.633,80.115,0
94.664,1857,527.200,542.531,45.827,8.900,0.000,8.900,0.000,587.189,79.978,0
94.715,1858,527.511,542.850,45.827,8.900,0.000,8.900,0.000,586.744,79.842,0
94.766,1859,527.821,543.169,45.827,8.900,0.000,8.900,0.000,586.299,79.706,0
94.817,1860,528.131,543.488,45.827,8.900,0.000,8.900,0.000,585.854,79.571,0
94.868,1861,528.441,543.808,45.827,8.900,0.000,8.900,0.000,585.410,79.437,0
94.918,1862,528.751,544.127,45.827,8.900,0.000,8.900,0.000,584.965,79.303,0
94.970,1863,529.061,544.446,45.827,8.900,0.000,8.900,0.000,584.520,79.171,0
95.022,1864,529.371,544.765,45.827,8.900,0.000,8.900,0.000,584.075,79.038,0
95.073,1865,529.681,545.084,45.827,8.900,0.000,8.900,0.000,583.631,78.907,0
95.122,1866,529.991,545.404,45.827,8.900,0.000,8.900,0.000,583.186,78.776,0
95.172,1867,530.301,545.723,45.827,8.900,0.000,8.900,0.000,582.741,78.647,0
95.224,1868,530.611,546.042,45.827,8.900,0.000,8.900,0.000,582.296,78.517,0
95.277,1869,530.922,546.361,45.732,8.900,-0.033,8.900,-0.033,581.852,78.927,0
95.330,1870,531.233,546.679,45.732,8.900,0.000,8.900,0.000,581.407,78.278,0
95.380,1871,531.543,546.998,45.732,8.900,0.000,8.900,0.000,580.962,78.151,0
95.432,1872,531.854,547.316,45.732,8.900,0.000,8.900,0.000,580.517,78.026,0
95.479,1873,532.164,547.635,45.732,8.900,0.000,8.900,0.000,580.072,77.901,0
95.532,1874,532.475,547.954,45.732,8.900,0.000,8.900,0.000,579.628,77.776,0
95.585,1875,532.786,548.272,45.732,8.900,0.000,8.900,0.000,579.183,77.653,0
95.636,1876,533.096,548.591,45.732,8.900,0.000,8.900,0.000,578.738,77.530,0
95.685,1877,533.407,548.910,45.732,8.900,0.000,8.900,0.000,578.293,77.408,0
95.736,1878,533.718,549.228,45.732,8.900,0.000,8.900,0.000,577.849,77.287,0
95.787,1879,534.028,549.547,45.732,8.900,0.000,8.900,0.000,577.404,77.167,0
95.838,1880,534.339,549.866,45.732,8.900,0.000,8.900,0.000,576.959,77.047,0
95.889,1881,534.649,550.184,45.732,8.900,0.000,8.900,0.000,576.514,76.929,0
95.940,1882,534.960,550.503,45.732,8.900,0.000,8.900,0.000,576.069,76.811,0
95.991,1883,535.271,550.822,45.732,8.900,0.000,8.900,0.000,575.625,76.693,0
96.042,1884,535.581,551.140,45.732,8.900,0.000,8.900,0.000,575.180,76.577,0
96.093,1885,535.892,551.459,45.732,8.900,0.000,8.900,0.000,574.735,76.461,0
96.144,1886,536.202,551.778,45.732,8.900,0.000,8.900,0.000,574.290,76.347,0
96.195,1887,536.513,552.096,45.732,8.900,0.000,8.900,0.000,573.846,76.233,0
96.246,1888,536.824,552.415,45.732,8.900,0.000,8.900,0.000,573.401,76.119,0
96.297,1889,537.134,552.734,45.732,8.900,0.000,8.900,0.000,572.956,76.007,0
96.348,1890,537.445,553.052,45.732,8.900,0.000,8.900,0.000,572.511,75.895,0
96.398,1891,537.756,553.371,45.732,8.900,0.000,8.900,0.000,572.067,75.785,0
96.449,1892,538.066,553.690,45.732,8.900,0.000,8.900,0.000,571.622,75.675,0
96.500,1893,538.377,554.008,45.732,8.900,0.000,8.900,0.000,571.177,75.565,0
96.551,1894,538.687,554.327,45.732,8.900,0.000,8.900,0.000,570.732,75.457,0
96.603,1895,538.998,554.646,45.732,8.900,0.000,8.900,0.000,570.287,75.350,0
96.654,1896,539.309,554.964,45.732,8.900,0.000,8.900,0.000,569.843,75.243,0
96.705,1897,539.619,555.283,45.732,8.900,0.000,8.900,0.000,569.398,75.137,0
96.756,1898,539.930,555.602,45.732,8.900,0.000,8.900,0.000,568.953,75.032,0
96.807,1899,540.240,555.920,45.732,8.900,0.000,8.900,0.000,568.508,74.928,0
96.858,1900,540.551,556.239,45.732,8.900,0.000,8.900,0.000,568.064,74.825,0
96.909,1901,540.862,556.558,45.732,8.900,0.000,8.900,0.000,567.619,74.722,0
96.960,1902,541.172,556.876,45.732,8.900,0.000,8.900,0.000,567.174,74.620,0
97.011,1903,541.483,557.195,45.732,8.900,0.000,8.900,0.000,566.729,74.520,0
97.062,1904,541.794,557.513,45.732,8.900,0.000,8.900,0.000,566.285,74.420,0
97.113,1905,542.104,557.832,45.732,8.900,0.000,8.900,0.000,565.840,74.320,0
97.164,1906,542.415,558.151,45.732,8.900,0.000,8.900,0.000,565.395,74.222,0
97.215,1907,542.725,558.469,45.732,8.900,0.000,8.900,0.000,564.950,74.125,0
97.266,1908,543.036,558.788,45.732,8.900,0.000,8.900,0.000,564.505,74.028,0
97.318,1909,543.347,559.107,45.732,8.900,0.000,8.900,0.000,564.061,73.932,0
97.368,1910,543.657,559.425,45.732,8.900,0.000,8.900,0.000,563.616,73.838,0
97.418,1911,543.968,559.744,45.732,8.900,0.000,8.900,0.000,563.171,73.744,0
97.468,1912,544.279,560.063,45.732,8.900,0.000,8.900,0.000,562.726,73.650,0
97.520,1913,544.589,560.381,45.732,8.900,0.000,8.900,0.000,562.282,73.558,0
97.572,1914,544.900,560.700,45.732,8.900,0.000,8.900,0.000,561.837,73.467,0
97.625,1915,545.210,561.019,45.732,8.900,0.000,8.900,0.000,561.392,73.376,0
97.676,1916,545.521,561.337,45.732,8.900,0.000,8.900,0.000,560.947,73.287,0
97.728,1917,545.832,561.656,45.732,8.900,0.000,8.900,0.000,560.503,73.198,0
97.779,1918,546.142,561.975,45.732,8.900,0.000,8.900,0.000,560.058,73.110,0
97.829,1919,546.453,562.293,45.732,8.900,0.000,8.900,0.000,559.613,73.023,0
97.881,1920,546.763,562.612,45.732,8.900,0.000,8.900,0.000,559.168,72.937,0
97.932,1921,547.074,562.931,45.732,8.900,0.000,8.900,0.000,558.724,72.852,0
97.980,1922,547.385,563.249,45.732,8.900,0.000,8.900,0.000,558.279,72.768,0
98.032,1923,547.695,563.568,45.732,8.900,0.000,8.900,0.000,557.834,72.684,0
98.083,1924,548.006,563.887,45.732,8.900,0.000,8.900,0.000,557.389,72.602,0
98.134,1925,548.317,564.205,45.732,8.900,0.000,8.900,0.000,556.944,72.520,0
98.185,1926,548.627,564.524,45.732,8.900,0.000,8.900,0.000,556.500,72.439,0
98.236,1927,548.938,564.843,45.732,8.900,0.000,8.900,0.000,556.055,72.359,0
98.287,1928,549.248,565.161,45.732,8.900,0.000,8.900,0.000,555.610,72.281,0
98.338,1929,549.559,565.480,45.732,8.900,0.000,8.900,0.000,555.165,72.203,0
98.389,1930,549.870,565.799,45.732,8.900,0.000,8.900,0.000,554.721,72.125,0
98.438,1931,550.180,566.117,45.732,8.900,0.000,8.900,0.000,554.276,72.049,0
98.489,1932,550.491,566.435,45.637,8.900,-0.033,8.900,-0.033,553.831,72.732,0
98.541,1933,550.803,566.753,45.637,8.900,0.000,8.900,0.000,553.386,71.923,0
98.592,1934,551.114,567.072,45.637,8.900,0.000,8.900,0.000,552.942,71.851,0
98.643,1935,551.425,567.390,45.637,8.900,0.000,8.900,0.000,552.497,71.779,0
98.694,1936,551.736,567.708,45.637,8.900,0.000,8.900,0.000,552.052,71.707,0
98.745,1937,552.047,568.026,45.637,8.900,0.000,8.900,0.000,551.607,71.637,0
98.794,1938,552.358,568.344,45.637,8.900,0.000,8.900,0.000,551.163,71.568,0
98.845,1939,552.669,568.662,45.637,8.900,0.000,8.900,0.000,550.718,71.500,0
98.896,1940,552.981,568.980,45.637,8.900,0.000,8.900,0.000,550.273,71.432,0
98.947,1941,553.292,569.299,45.637,8.900,0.000,8.900,0.000,549.828,71.366,0
98.998,1942,553.603,569.617,45.637,8.900,0.000,8.900,0.000,549.383,71.301,0
99.049,1943,553.914,569.935,45.637,8.900,0.000,8.900,0.000,548.939,71.236,0
99.101,1944,554.225,570.253,45.637,8.900,0.000,8.900,0.000,548.494,71.172,0
99.151,1945,554.536,570.571,45.637,8.900,0.000,8.900,0.000,548.049,71.110,0
99.203,1946,554.847,570.889,45.637,8.900,0.000,8.900,0.000,547.604,71.048,0
99.254,1947,555.159,571.207,45.637,8.900,0.000,8.900,0.000,547.160,70.987,0
99.305,1948,555.470,571.526,45.637,8.900,0.000,8.900,0.000,546.715,70.927,0
99.356,1949,555.781,571.844,45.637,8.900,0.000,8.900,0.000,546.270,70.869,0
99.408,1950,556.092,572.162,45.637,8.900,0.000,8.900,0.000,545.825,70.811,0
99.458,1951,556.403,572.480,45.637,8.900,0.000,8.900,0.000,545.380,70.754,0
99.509,1952,556.714,572.798,45.637,8.900,0.000,8.900,0.000,544.936,70.698,0
99.560,1953,557.025,573.116,45.637,8.900,0.000,8.900,0.000,544.491,70.643,0
99.611,1954,557.337,573.434,45.637,8.900,0.000,8.900,0.000,544.046,70.589,0
99.663,1955,557.648,573.753,45.637,8.900,0.000,8.900,0.000,543.601,70.535,0
99.714,1956,557.959,574.071,45.637,8.900,0.000,8.900,0.000,543.157,70.483,0
99.765,1957,558.270,574.389,45.637,8.900,0.000,8.900,0.000,542.712,70.432,0
99.817,1958,558.581,574.707,45.637,8.900,0.000,8.900,0.000,542.267,70.382,0
99.866,1959,558.892,575.025,45.637,8.900,0.000,8.900,0.000,541.822,70.333,0
99.916,1960,559.204,575.343,45.637,8.900,0.000,8.900,0.000,541.377,70.284,0
99.967,1961,559.515,575.661,45.637,8.900,0.000,8.900,0.000,540.933,70.237,0
100.021,1962,559.826,575.980,45.637,8.900,0.000,8.900,0.000,540.488,70.191,0
100.073,1963,560.137,576.298,45.637,8.900,0.000,8.900,0.000,540.043,70.145,0
100.124,1964,560.448,576.616,45.637,8.900,0.000,8.900,0.000,539.598,70.101,0
100.174,1965,560.759,576.934,45.637,8.900,0.000,8.900,0.000,539.154,70.057,0
100.224,1966,561.070,577.252,45.637,8.900,0.000,8.900,0.000,538.709,70.015,0
100.275,1967,561.382,577.570,45.637,8.900,0.000,8.900,0.000,538.264,69.974,0
100.326,1968,561.693,577.888,45.637,8.900,0.000,8.900,0.000,537.819,69.933,0
100.377,1969,562.004,578.206,45.637,8.900,0.000,8.900,0.000,537.375,69.893,0
100.427,1970,562.315,578.525,45.637,8.900,0.000,8.900,0.000,536.930,69.855,0
100.477,1971,562.626,578.843,45.637,8.900,0.000,8.900,0.000,536.485,69.817,0
100.528,1972,562.937,579.161,45.637,8.900,0.000,8.900,0.000,536.040,69.781,0
100.579,1973,563.248,579.479,45.637,8.900,0.000,8.900,0.000,535.596,69.745,0
100.630,1974,563.560,579.797,45.637,8.900,0.000,8.900,0.000,535.151,69.711,0
100.681,1975,563.871,580.115,45.637,8.900,0.000,8.900,0.000,534.706,69.677,0
100.731,1976,564.182,580.433,45.637,8.900,0.000,8.900,0.000,534.261,69.644,0
100.782,1977,564.493,580.752,45.637,8.900,0.000,8.900,0.000,533.816,69.613,0
100.834,1978,564.804,581.070,45.637,8.900,0.000,8.900,0.000,533.372,69.582,0
100.886,1979,565.115,581.388,45.637,8.900,0.000,8.900,0.000,532.927,69.553,0
100.938,1980,565.426,581.706,45.637,8.900,0.000,8.900,0.000,532.482,69.524,0
100.988,1981,565.738,582.024,45.637,8.900,0.000,8.900,0.000,532.037,69.496,0
101.037,1982,566.049,582.342,45.637,8.900,0.000,8.900,0.000,531.593,69.470,0
101.088,1983,566.360,582.660,45.637,8.900,0.000,8.900,0.000,531.148,69.444,0
101.139,1984,566.671,582.979,45.637,8.900,0.000,8.900,0.000,530.703,69.419,0
101.190,1985,566.982,583.297,45.637,8.900,0.000,8.900,0.000,530.258,69.396,0
101.246,1986,567.293,583.615,45.637,8.900,0.000,8.900,0.000,529.814,69.373,0
101.294,1987,567.604,583.933,45.637,8.900,0.000,8.900,0.000,529.369,69.351,0
101.346,1988,567.916,584.251,45.637,8.900,0.000,8.900,0.000,528.924,69.331,0
101.397,1989,568.227,584.569,45.637,8.900,0.000,8.900,0.000,528.479,69.311,0
101.446,1990,568.538,584.887,45.637,8.900,0.000,8.900,0.000,528.035,69.292,0
101.495,1991,568.849,585.206,45.637,8.900,0.000,8.900,0.000,527.590,69.275,0
101.548,1992,569.161,585.523,45.541,8.900,-0.033,8.900,-0.033,527.145,70.219,0
101.600,1993,569.472,585.841,45.541,8.900,0.000,8.900,0.000,526.700,69.273,0
101.651,1994,569.784,586.158,45.541,8.900,0.000,8.900,0.000,526.255,69.259,0
101.703,1995,570.096,586.476,45.541,8.900,0.000,8.900,0.000,525.811,69.246,0
101.753,1996,570.407,586.794,45.541,8.900,0.000,8.900,0.000,525.366,69.234,0
101.804,1997,570.719,587.111,45.541,8.900,0.000,8.900,0.000,524.921,69.223,0
101.854,1998,571.031,587.429,45.541,8.900,0.000,8.900,0.000,524.476,69.213,0
101.905,1999,571.343,587.746,45.541,8.900,0.000,8.900,0.000,524.032,69.204,0
101.956,2000,571.654,588.064,45.541,8.900,0.000,8.900,0.000,523.587,69.196,0
102.007,2001,571.966,588.382,45.541,8.900,0.000,8.900,0.000,523.142,69.189,0
102.058,2002,572.278,588.699,45.541,8.900,0.000,8.900,0.000,522.697,69.183,0
102.110,2003,572.589,589.017,45.541,8.900,0.000,8.900,0.000,522.252,69.178,0
102.160,2004,572.901,589.335,45.541,8.900,0.000,8.900,0.000,521.808,69.174,0
102.211,2005,573.213,589.652,45.541,8.900,0.000,8.900,0.000,521.363,69.172,0
102.264,2006,573.524,589.970,45.541,8.900,0.000,8.900,0.000,520.918,69.170,0
102.313,2007,573.836,590.287,45.541,8.900,0.000,8.900,0.000,520.473,69.169,0
102.366,2008,574.148,590.605,45.541,8.900,0.000,8.900,0.000,520.029,69.169,0
102.414,2009,574.459,590.923,45.541,8.900,0.000,8.900,0.000,519.584,69.170,0
102.464,2010,574.771,591.240,45.541,8.900,0.000,8.900,0.000,519.139,69.172,0
102.514,2011,575.083,591.558,45.541,8.900,0.000,8.900,0.000,518.694,69.175,0
102.566,2012,575.394,591.876,45.541,8.900,0.000,8.900,0.000,518.249,69.179,0
102.618,2013,575.706,592.193,45.541,8.900,0.000,8.900,0.000,517.805,69.184,0
102.668,2014,576.018,592.511,45.541,8.900,0.000,8.900,0.000,517.360,69.191,0
102.720,2015,576.329,592.828,45.541,8.900,0.000,8.900,0.000,516.915,69.198,0
102.769,2016,576.641,593.146,45.541,8.900,0.000,8.900,0.000,516.470,69.206,0
102.820,2017,576.953,593.464,45.541,8.900,0.000,8.900,0.000,516.026,69.215,0
102.871,2018,577.264,593.781,45.541,8.900,0.000,8.900,0.000,515.581,69.225,0
102.922,2019,577.576,594.099,45.541,8.900,0.000,8.900,0.000,515.136,69.236,0
102.973,2020,577.888,594.417,45.541,8.900,0.000,8.900,0.000,514.691,69.249,0
103.026,2021,578.199,594.734,45.541,8.900,0.000,8.900,0.000,514.247,69.262,0
103.077,2022,578.511,595.052,45.541,8.900,0.000,8.900,0.000,513.802,69.276,0
103.128,2023,578.823,595.369,45.541,8.900,0.000,8.900,0.000,513.357,69.291,0
103.178,2024,579.134,595.687,45.541,8.900,0.000,8.900,0.000,512.912,69.308,0
103.230,2025,579.446,596.005,45.541,8.900,0.000,8.900,0.000,512.467,69.325,0
103.280,2026,579.758,596.322,45.541,8.900,0.000,8.900,0.000,512.023,69.343,0
103.331,2027,580.069,596.640,45.541,8.900,0.000,8.900,0.000,511.578,69.362,0
103.383,2028,580.381,596.957,45.541,8.900,0.000,8.900,0.000,511.133,69.383,0
103.433,2029,580.693,597.275,45.541,8.900,0.000,8.900,0.000,510.688,69.404,0
103.483,2030,581.004,597.593,45.541,8.900,0.000,8.900,0.000,510.244,69.426,0
103.535,2031,581.316,597.910,45.541,8.900,0.000,8.900,0.000,509.799,69.449,0
103.586,2032,581.628,598.228,45.541,8.900,0.000,8.900,0.000,509.354,69.474,0
103.637,2033,581.940,598.546,45.541,8.900,0.000,8.900,0.000,508.909,69.499,0
103.688,2034,582.251,598.863,45.541,8.900,0.000,8.900,0.000,508.465,69.525,0
103.739,2035,582.563,599.181,45.541,8.900,0.000,8.900,0.000,508.020,69.552,0
103.790,2036,582.875,599.498,45.541,8.900,0.000,8.900,0.000,507.575,69.581,0
103.841,2037,583.186,599.816,45.541,8.900,0.000,8.900,0.000,507.130,69.610,0
103.892,2038,583.498,600.134,45.541,8.900,0.000,8.900,0.000,506.686,69.640,0
103.943,2039,583.810,600.451,45.541,8.900,0.000,8.900,0.000,506.241,69.671,0
103.994,2040,584.121,600.769,45.541,8.900,0.000,8.900,0.000,505.796,69.704,0
104.045,2041,584.433,601.087,45.541,8.900,0.000,8.900,0.000,505.351,69.737,0
104.096,2042,584.745,601.404,45.541,8.900,0.000,8.900,0.000,504.906,69.771,0
104.147,2043,585.056,601.722,45.541,8.900,0.000,8.900,0.000,504.462,69.806,0
104.198,2044,585.368,602.039,45.541,8.900,0.000,8.900,0.000,504.017,69.843,0
104.249,2045,585.680,602.357,45.541,8.900,0.000,8.900,0.000,503.572,69.880,0
104.300,2046,585.991,602.675,45.541,8.900,0.000,8.900,0.000,503.127,69.918,0
104.351,2047,586.303,602.992,45.541,8.900,0.000,8.900,0.000,502.683,69.957,0
104.401,2048,586.615,603.310,45.541,8.900,0.000,8.900,0.000,502.238,69.997,0
104.452,2049,586.926,603.627,45.541,8.900,0.000,8.900,0.000,501.793,70.038,0
104.503,2050,587.239,603.945,45.446,8.900,-0.033,8.900,-0.033,501.348,71.206,0
104.554,2051,587.551,604.262,45.446,8.900,0.000,8.900,0.000,500.904,70.160,0
104.605,2052,587.863,604.579,45.446,8.900,0.000,8.900,0.000,500.459,70.205,0
104.656,2053,588.175,604.896,45.446,8.900,0.000,8.900,0.000,500.014,70.251,0
104.707,2054,588.487,605.213,45.446,8.900,0.000,8.900,0.000,499.569,70.297,0
104.759,2055,588.800,605.530,45.446,8.900,0.000,8.900,0.000,499.124,70.345,0
104.809,2056,589.112,605.847,45.446,8.900,0.000,8.900,0.000,498.680,70.394,0
104.860,2057,589.424,606.164,45.446,8.900,0.000,8.900,0.000,498.235,70.443,0
104.912,2058,589.736,606.481,45.446,8.900,0.000,8.900,0.000,497.790,70.494,0
104.963,2059,590.048,606.798,45.446,8.900,0.000,8.900,0.000,497.345,70.546,0
105.014,2060,590.361,607.116,45.446,8.900,0.000,8.900,0.000,496.901,70.598,0
105.065,2061,590.673,607.433,45.446,8.900,0.000,8.900,0.000,496.456,70.652,0
105.114,2062,590.985,607.750,45.446,8.900,0.000,8.900,0.000,496.011,70.706,0
105.165,2063,591.297,608.067,45.446,8.900,0.000,8.900,0.000,495.566,70.762,0
105.217,2064,591.609,608.384,45.446,8.900,0.000,8.900,0.000,495.121,70.818,0
105.268,2065,591.922,608.701,45.446,8.900,0.000,8.900,0.000,494.677,70.876,0
105.319,2066,592.234,609.018,45.446,8.900,0.000,8.900,0.000,494.232,70.934,0
105.371,2067,592.546,609.335,45.446,8.900,0.000,8.900,0.000,493.787,70.993,0
105.422,2068,592.858,609.652,45.446,8.900,0.000,8.900,0.000,493.342,71.054,0
105.471,2069,593.170,609.970,45.446,8.900,0.000,8.900,0.000,492.898,71.115,0
105.522,2070,593.483,610.287,45.446,8.900,0.000,8.900,0.000,492.453,71.177,0
105.574,2071,593.795,610.604,45.446,8.900,0.000,8.900,0.000,492.008,71.240,0
105.625,2072,594.107,610.921,45.446,8.900,0.000,8.900,0.000,491.563,71.304,0
105.676,2073,594.419,611.238,45.446,8.900,0.000,8.900,0.000,491.119,71.369,0
105.727,2074,594.731,611.555,45.446,8.900,0.000,8.900,0.000,490.674,71.435,0
105.777,2075,595.044,611.872,45.446,8.900,0.000,8.900,0.000,490.229,71.502,0
105.831,2076,595.356,612.189,45.446,8.900,0.000,8.900,0.000,489.784,71.570,0
105.882,2077,595.668,612.506,45.446,8.900,0.000,8.900,0.000,489.339,71.639,0
105.931,2078,595.980,612.823,45.446,8.900,0.000,8.900,0.000,488.895,71.708,0
105.985,2079,596.293,613.141,45.446,8.900,0.000,8.900,0.000,488.450,71.779,0
106.034,2080,596.605,613.458,45.446,8.900,0.000,8.900,0.000,488.005,71.851,0
106.085,2081,596.917,613.775,45.446,8.900,0.000,8.900,0.000,487.560,71.923,0
106.136,2082,597.229,614.092,45.446,8.900,0.000,8.900,0.000,487.116,71.997,0
106.187,2083,597.541,614.409,45.446,8.900,0.000,8.900,0.000,486.671,72.071,0
106.238,2084,597.854,614.726,45.446,8.900,0.000,8.900,0.000,486.226,72.146,0
106.289,2085,598.166,615.043,45.446,8.900,0.000,8.900,0.000,485.781,72.223,0
106.340,2086,598.478,615.360,45.446,8.900,0.000,8.900,0.000,485.337,72.300,0
106.391,2087,598.790,615.677,45.446,8.900,0.000,8.900,0.000,484.892,72.378,0
106.442,2088,599.102,615.994,45.446,8.900,0.000,8.900,0.000,484.447,72.457,0
106.493,2089,599.415,616.312,45.446,8.900,0.000,8.900,0.000,484.002,72.537,0
106.543,2090,599.727,616.629,45.446,8.900,0.000,8.900,0.000,483.557,72.617,0
106.593,2091,600.039,616.946,45.446,8.900,0.000,8.900,0.000,483.113,72.699,0
106.644,2092,600.351,617.263,45.446,8.900,0.000,8.900,0.000,482.668,72.782,0
106.695,2093,600.663,617.580,45.446,8.900,0.000,8.900,0.000,482.223,72.865,0
106.746,2094,600.976,617.897,45.446,8.900,0.000,8.900,0.000,481.778,72.950,0
106.799,2095,601.288,618.214,45.446,8.900,0.000,8.900,0.000,481.334,73.035,0
106.852,2096,601.600,618.531,45.446,8.900,0.000,8.900,0.000,480.889,73.121,0
106.904,2097,601.912,618.848,45.446,8.900,0.000,8.900,0.000,480.444,73.208,0
106.953,2098,602.224,619.165,45.446,8.900,0.000,8.900,0.000,479.999,73.296,0
107.006,2099,602.537,619.483,45.446,8.900,0.000,8.900,0.000,479.555,73.385,0
107.058,2100,602.849,619.800,45.446,8.900,0.000,8.900,0.000,479.110,73.475,0
107.106,2101,603.161,620.117,45.446,8.900,0.000,8.900,0.000,478.665,73.566,0
107.157,2102,603.473,620.434,45.446,8.900,0.000,8.900,0.000,478.220,73.657,0
